Thumb,Index,Middle,Ring,Pinky,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,Gesture
123,138,135,125,150,-0.00946841,0.01771509,-0.01084286,-1.00139626,1.00378908,4.71505693,0
123,138,135,125,150,-0.00855211,0.01695151,-0.01084286,-0.98345009,1.01096755,4.71027129,0
123,138,135,125,150,-0.00687223,0.01572978,-0.01053743,-1.00139626,0.99780702,4.7222354,0
123,138,135,125,150,-0.00473421,0.01679879,-0.01023199,-0.9846465,1.00498549,4.72103899,0
123,138,135,125,150,-0.00473421,0.0158825,-0.00977384,-0.98943215,0.99780702,4.71625334,0
123,138,135,125,150,-0.00519235,0.01634065,-0.01023199,-0.9846465,0.99182497,4.70787847,0
123,138,135,125,150,-0.0074831,0.01725694,-0.00992656,-0.98823573,0.99780702,4.69830718,0
123,138,135,125,150,-0.00488692,0.01756238,-0.01023199,-0.98105727,1.00857473,4.71266411,0
123,138,135,125,150,-0.00519235,0.01710423,-0.01038471,-0.99661061,0.99780702,4.74496722,0
123,138,135,125,150,-0.00580322,0.01695151,-0.01007928,-0.98703932,0.99661061,4.72462822,0
123,138,135,125,150,-0.00733038,0.01725694,-0.00992656,-0.99661061,1.00019985,4.71864617,0
123,138,135,125,150,-0.00778853,0.01740966,-0.01023199,-0.9954142,1.01455678,4.71984258,0
123,138,135,125,150,-0.00641409,0.01740966,-0.01007928,-1.00259267,1.00737831,4.73659234,0
123,138,135,125,150,-0.00733038,0.0158825,-0.00962113,-0.99182497,1.00977114,4.72702105,0
123,138,135,125,150,-0.00733038,0.01542435,-0.00962113,-0.9954142,1.00019985,4.69830718,0
123,138,135,125,150,-0.0074831,0.0158825,-0.01038471,-0.98823573,1.01814602,4.69950359,0
123,138,135,125,150,-0.00595594,0.01695151,-0.01114829,-1.0061819,1.02891372,4.71505693,0
123,138,135,125,150,-0.00412334,0.01817324,-0.01007928,-0.99900344,1.00977114,4.73061028,0
123,138,135,125,150,-0.00519235,0.01664608,-0.01084286,-0.99182497,0.99661061,4.73419951,0
123,138,135,125,150,-0.0074831,0.01634065,-0.01023199,-0.98943215,1.00259267,4.71505693,0
123,138,135,125,150,-0.00809396,0.01817324,-0.01053743,-0.99661061,1.00498549,4.72582463,0
123,138,135,125,150,-0.0065668,0.01756238,-0.01007928,-1.00378908,1.0169496,4.7330031,0
123,138,135,125,150,-0.00717767,0.01542435,-0.01023199,-0.99780702,1.00378908,4.71625334,0
123,138,135,125,150,-0.00794125,0.01603521,-0.01038471,-0.99421779,1.00737831,4.70668205,0
123,138,135,125,150,-0.00626137,0.01664608,-0.01038471,-0.97627162,1.00977114,4.70189641,0
123,138,135,125,150,-0.00503964,0.01710423,-0.01053743,-0.93439723,1.03011013,4.72941387,0
123,137,135,125,150,-0.12614367,0.12904528,-0.17333301,-0.97507521,0.86739819,4.95433919,0
123,138,135,125,150,-0.09666942,0.32803463,0.01282817,-1.00259267,0.91645106,4.2137606,0
123,138,135,125,150,0.00809396,-0.01343904,0.0158825,-0.94995057,0.92841517,5.09671214,0
123,138,135,125,150,0.22525656,0.09071349,0.03145956,-1.1330015,1.05164553,4.24008165,0
123,138,135,125,150,-0.06475172,-0.02321288,-0.01450805,-1.03489577,0.910469,4.70907488,0
123,138,135,125,150,0.0355829,-0.02199115,0.0018326,-1.04087783,1.0169496,4.64446867,0
123,138,135,125,150,-0.0018326,0.04703662,-0.01420262,-1.05403836,1.00498549,4.54636294,0
123,138,135,125,150,0.00702495,-0.00519235,-0.0083994,-1.03848501,1.00378908,4.67557536,0
123,138,135,125,150,-0.00626137,0.01908954,-0.01084286,-1.03369936,1.01575319,4.67437895,0
123,138,135,125,150,-0.04382958,0.01893682,-0.03069598,-1.01455678,0.97627162,4.83469806,0
123,138,135,125,150,-0.02641992,0.13347405,-0.08445212,-1.06360965,1.02532448,4.59900504,0
123,138,134,125,150,-0.15363261,0.10201449,-0.13057244,-1.08275223,1.02891372,4.68155742,0
