Thumb,Index,Middle,Ring,Pinky,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,Gesture
122,133,124,117,132,0.01847867,0.01053743,0.01802052,-0.71784678,2.27198506,4.10967282,0
122,133,124,116,132,-0.25442537,0.03726278,0.02000584,-0.89013001,2.06739873,4.6480579,0
122,133,123,117,132,0.04520403,-0.02779437,0.11285735,-0.75373912,1.8735801,4.45423927,0
122,132,124,117,132,0.16798794,-0.0271835,0.04291328,-0.69750779,2.21336091,4.22811753,0
122,132,125,117,133,-0.05406157,0.06597345,0.08124508,-0.71306113,2.26839582,4.18145749,0
122,132,124,117,132,-0.08399397,0.14966198,0.26129761,-0.64725851,2.22771784,4.53798806,0
122,131,122,117,133,0.07330383,0.0364992,0.1563815,-0.96789674,1.63310142,4.79162726,0
122,131,125,117,134,0.47815477,-0.183565,0.13698653,-0.77647093,2.25643171,4.13599386,0
122,131,126,117,134,0.25824328,-0.08582657,0.07452556,-0.69272214,2.39521542,4.80359137,0
122,132,126,117,134,0.34727689,-0.44684792,0.0842994,-0.85663049,2.01954227,4.51405983,0
122,132,126,117,134,0.65118234,-0.41401392,0.16768251,-0.60059847,2.67158643,4.14317233,0
121,133,126,117,133,0.14645494,-0.8426886,0.1638646,-0.30867412,2.68115772,4.25443858,0
121,132,124,116,133,-0.63148194,-1.06473811,0.23441954,0.14596218,2.16071881,4.68634306,0
121,131,125,116,134,-0.07819075,-0.46043967,0.05451972,0.61854464,2.48255345,3.76989201,0
121,132,127,117,133,-0.3998113,0.20754146,0.08674286,-0.17467605,2.26839582,4.72343181,0
121,132,125,117,134,-0.17165313,-0.12782355,0.17898351,-0.26201407,2.36650155,4.53080959,0
120,132,125,116,133,0.0552833,0.11911872,0.07009679,-0.18783657,2.06739873,4.42791822,0
121,131,126,116,134,-0.01298089,-0.09957103,0.00901026,-0.1591227,2.22652143,4.82632318,0
120,131,127,117,134,0.13744468,-0.24297165,0.01160644,0.01555335,2.3928226,4.10488717,0
121,132,126,117,134,-0.01939497,-0.021533,-0.04382958,0.04905286,2.0111674,4.49731008,0
121,132,124,116,134,0.28359419,-0.00778853,-0.0478002,-0.02392823,2.63090845,4.38843665,0
120,131,126,116,134,0.01450805,-0.26435193,-0.03222314,-0.10767702,2.24087836,4.07856612,0
120,131,127,117,134,-0.00427606,-0.15668693,0.01359175,0.07058827,2.34735897,4.40877564,0
120,131,126,117,134,0.1049161,-0.08918632,-0.00855211,0.06699903,2.40957236,4.31784838,0
120,131,126,117,134,0.04993823,-0.15913039,-0.06414085,0.07896315,2.46221446,4.38963306,0
120,132,127,117,134,0.00244346,-0.14920383,-0.0852157,0.3278167,2.49810679,4.25324217,0
120,132,125,117,133,-0.40958514,-0.06688974,-0.12965615,0.46061835,1.80299183,5.34197645,0
120,132,125,116,134,0.3426954,0.08353582,0.02550362,-0.38883367,2.26719941,4.39920435,0
120,132,126,117,133,0.48579058,-0.22342396,0.01771509,0.28235307,3.02692059,4.15752927,0
120,132,125,117,133,-0.45967609,-0.34498614,-0.20372356,0.53479585,2.1595224,4.80359137,0
120,132,125,116,133,0.26832256,0.15271631,-0.10216721,0.32542387,2.3509482,3.77348124,0
120,132,126,117,133,0.09621128,-0.1348485,-0.02199115,0.21535403,2.50289244,4.24726011,0
120,132,126,116,133,-0.02886338,0.10644327,-0.09911288,-0.00957129,2.49930321,4.56071988,0
120,132,126,116,133,0.05513059,-0.22968533,-0.03802636,0.22971097,2.37846566,4.16949338,0
120,132,126,117,133,-0.05482516,-0.18753563,0.06062837,0.09930214,2.27557429,4.48175673,0
120,132,126,117,133,0.29016099,-0.24587326,0.00137445,0.37686956,2.67039002,4.45065004,0
120,132,126,117,133,-0.05726862,-0.06811147,-0.02916882,0.26679972,2.25882453,4.31665197,0
120,132,125,116,133,0.08399397,0.01145372,-0.1301143,0.19980069,2.48135704,4.31665197,0
120,132,126,116,133,-0.00626137,0.02871067,-0.14110987,0.22133609,2.6572295,4.29152733,0
120,132,126,116,133,-0.37720928,0.23701571,-0.2060143,0.11485548,2.40000107,4.51645266,0
120,132,125,116,133,-0.21426098,0.33261612,-0.17211128,0.15194424,2.56869506,4.31904479,0
121,132,126,117,133,-0.377362,0.34849862,-0.17287486,-0.04426722,2.2971097,4.40279358,0
121,132,125,117,133,-0.26435193,0.50671272,-0.23350324,0.01316052,2.27437788,4.41595411,0
121,132,126,116,133,-0.22418754,0.38851029,-0.1994475,-0.06101698,2.31027022,4.27836681,0
121,132,125,116,133,-0.85643306,0.62842761,-0.22892175,-0.31226335,2.41675083,4.6695933,0
121,132,125,116,133,-0.77030107,0.56443948,-0.27672195,-0.22731815,1.93100784,4.37647254,0
121,132,125,116,134,-0.3052799,0.56428676,-0.2556471,-0.41635113,1.90109756,4.53439883,0
121,132,125,117,134,-0.50274209,0.5720753,-0.31535918,-0.50727839,2.05902385,4.63848661,0
121,132,125,116,134,-0.4222606,0.53221634,-0.36025777,-0.63649081,1.79461695,4.48654237,0
121,132,125,116,134,-0.17241671,0.3651447,-0.33536502,-0.70827549,1.83768776,4.67557536,0
