Thumb,Index,Middle,Ring,Pinky,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,Gesture
114,127,121,114,123,0.01634065,0.01420262,0.02748894,0.90329053,2.70987159,4.2029929,1
113,127,121,114,123,-0.21716259,0.23014348,0.02840523,0.73340013,2.43230417,4.24965294,1
113,127,121,114,123,-0.00473421,0.01160644,-0.01695151,0.99421779,2.36291232,4.32502685,1
114,127,121,115,124,0.03940081,-0.12767083,0.01328632,1.1545369,2.34257333,4.23649241,1
114,127,121,114,124,-0.16035213,0.21700988,0.00244346,0.6460621,2.3078774,4.37886536,1
114,127,121,114,123,-0.08231409,0.03970624,-0.06062837,0.80279198,2.2971097,4.30588427,1
114,127,121,114,123,0.09010262,-0.07590001,0.00106901,0.85064843,2.49332115,4.1922252,1
113,127,121,114,123,0.01695151,0.01466077,0.00427606,0.83389868,2.42153647,4.27477757,1
114,127,121,115,124,0.03940081,-0.06139196,0.02580906,0.80398839,2.50648167,4.34895508,1
113,127,121,114,123,-0.02351831,-0.04749477,0.02703079,0.91884388,2.4454647,4.32502685,1
113,127,121,114,123,-0.10735957,0.09850202,-0.03695735,0.9427721,2.28753841,4.17906467,1
113,127,121,114,123,-0.07422013,0.10949759,-0.06841691,0.83150585,2.62133716,3.95892499,1
114,127,121,114,123,-0.04825835,-0.21548271,-0.05375614,1.03250295,2.63808692,3.91585418,1
114,127,121,114,123,-0.12583824,0.06963864,0.05207626,0.83868432,2.29950252,4.383651,1
113,127,121,115,123,-0.16768251,0.17104227,0.0337503,0.78006017,2.21096808,4.50807778,1
113,127,121,114,123,0.11102476,-0.07376198,-0.01099557,1.01336037,2.14995111,4.38125818,1
114,127,121,114,123,0.01374447,0.19058995,-0.05757405,0.78245299,2.56032018,4.27836681,1
114,127,121,113,123,-0.04046982,0.10705413,-0.02779437,0.94037928,2.42632212,4.33459814,1
113,127,121,114,123,-0.18188512,0.21013764,0.02260201,0.6245267,2.22652143,4.63011173,1
113,127,121,114,123,-0.02351831,-0.00122173,-0.0636827,0.88534436,2.18345062,4.35254431,1
113,127,121,114,123,0.01649336,0.15577064,-0.086132,0.75613194,2.49332115,4.36809766,1
114,127,121,114,123,-0.11713341,0.14004086,-0.06108652,0.85902331,2.36650155,4.08215536,1
114,127,121,113,123,-0.18280142,0.10705413,-0.12996158,0.72263243,2.23728913,4.45304286,1
114,127,121,114,123,-0.2509129,0.26542095,-0.21074851,0.62213388,2.33419845,4.3944187,1
114,127,121,114,124,-0.15103643,0.08888089,-0.09193522,0.75373912,2.32223433,4.13360104,1
114,127,121,115,124,-0.12156218,0.2144137,-0.06475172,0.68554367,2.33419845,4.48414955,1
114,127,121,114,124,-0.2200642,0.32223141,-0.12324206,0.47377887,2.24805683,4.35972278,1
114,127,121,113,124,-0.22892175,0.18921551,-0.09728029,0.78006017,2.15354034,4.56909475,1
114,126,119,114,121,-0.30695978,0.1554652,-0.26007588,0.47138605,2.08654131,5.33001234,1
114,125,118,111,117,-0.10995574,-0.04856379,-0.34055737,-0.26799613,2.76131728,5.84327279,1
114,124,118,110,117,0.10995574,-0.42806382,-0.0074831,0.11724831,2.92043998,4.68275383,1
114,124,118,112,118,-0.03023783,-1.02472644,0.07880162,-0.24646073,3.39182604,6.58744062,1
113,124,117,111,116,-0.28435777,-2.01417541,0.36972619,0.55393843,3.41455785,7.11266518,1
113,122,115,108,114,0.39736784,-2.77378633,0.85505862,0.52163533,2.37966208,5.53340226,1
113,122,117,110,115,1.0468703,-3.78186669,1.10016829,1.3124632,2.9647072,6.25962392,1
112,124,118,111,117,1.21272021,-4.14136088,1.45828804,1.6199409,2.21575373,3.88953314,1
113,126,119,112,118,1.37872284,-4.16793352,1.41629105,2.41675083,1.85563393,3.5042887,1
114,127,123,113,122,1.31946891,-3.97719085,1.38987113,2.60219458,2.14516546,2.6679972,1
114,129,126,114,125,1.12811538,-3.42527411,1.325883,3.09272321,1.05403836,1.00737831,1
115,130,128,116,126,0.90285882,-2.55616559,0.79091777,3.33080906,0.96071827,0.47018964,1
116,131,129,116,125,0.30925053,-1.72019651,0.48105638,3.33080906,1.42731868,0.82911303,1
116,132,129,115,125,0.60949079,-1.31015322,0.33979379,3.37507628,1.2921242,-0.42472601,1
116,132,129,115,125,0.28970284,-1.22066146,0.30466904,4.10967282,1.30767755,-0.07058827,1
116,132,129,114,125,0.11453723,-0.52228978,0.25289821,4.23768882,1.63190501,0.34097722,1
116,133,128,115,124,-0.14401148,-0.22724187,0.15577064,3.95294294,1.50628183,0.66640109,1
116,132,128,114,125,0.11804971,-0.12354749,0.04077525,3.81774846,1.32682013,0.47976093,1
116,130,128,114,125,0.04596761,-0.02290745,-0.00534507,4.04147737,1.62472655,0.74656065,1
116,128,128,116,125,0.00916298,0.48273625,-0.11728613,3.85842644,1.51465671,0.16390835,1
116,129,128,115,126,-0.20799961,0.80389865,-0.24755314,3.79980229,1.33998066,0.33738799,1
116,131,128,114,125,-0.55344391,1.31916348,-0.38499782,3.55812721,1.57687009,0.80877404,1
116,132,128,115,125,-0.42271874,2.00898305,-0.49235738,3.30927366,1.67019017,0.47497529,1
116,132,128,115,125,-0.43814309,2.66856479,-0.63881232,3.89192596,1.62592296,0.2225325,1
116,133,128,116,126,-0.92591898,3.3858733,-0.71181072,3.05802728,1.13898356,0.73340013,1
116,133,128,116,126,-0.79488839,3.80599587,-0.89781918,2.69431825,1.66779735,0.44626141,1
116,133,128,114,126,-1.40086671,3.72734697,-0.75212782,2.65603309,1.34955195,2.38085849,1
116,132,125,115,123,-1.97126212,4.70778567,-1.15407715,1.41415816,1.20119695,5.38145803,1
115,125,118,113,119,-0.32513302,4.10348724,-1.06168378,1.30648114,2.30189534,3.3990045,1
115,118,113,114,117,-1.56289871,2.96193282,-0.89843005,0.0,1.68095788,6.27637368,1
114,116,112,109,114,-1.38620594,2.88526924,-0.6638578,-0.74656065,2.33659127,8.51964487,1
113,117,115,108,114,0.2415972,2.27883277,-0.27290405,-0.56709896,1.93938272,6.01077037,1
114,121,116,109,116,0.09498954,1.32084336,0.01511891,0.04666004,2.62492639,6.33021219,1
114,122,116,111,117,-0.12705997,0.93477653,0.09193522,-0.23090738,3.24466745,6.0346986,1
114,122,117,113,118,0.3286455,0.69088858,0.27351491,0.32063823,2.00398893,4.46141774,1
114,122,118,112,118,-0.19318613,0.33628131,0.21273382,-0.30149565,1.90468679,5.49392069,1
114,122,119,112,119,0.08659015,-0.08124508,0.07559457,0.15672988,2.00398893,5.05842698,1
115,123,119,112,119,0.15317446,0.03802636,0.07605272,0.21774686,1.89032985,4.57866605,1
