Thumb,Index,Middle,Ring,Pinky,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,Gesture
118,137,130,119,128,0.11881329,-0.22479841,0.04199699,-0.35413774,0.99780702,4.89092939,0
118,137,130,119,128,0.14340061,-0.10506882,-0.00335976,-0.29910283,1.19521489,4.73539593,0
118,137,130,119,128,-0.03420845,-0.19257527,0.02489276,-0.15314065,1.02412807,4.45184645,0
118,137,130,119,128,0.13851369,0.00412334,0.10155635,-0.06819544,1.1437692,4.50329213,0
118,137,130,119,128,0.07360926,0.06230825,0.00977384,-0.12442678,1.02293166,4.44107875,0
118,137,130,119,128,0.05390886,0.13301591,-0.09117164,-0.17587246,1.14137638,4.49252443,0
118,137,130,119,128,0.06200282,0.20555615,-0.10155635,-0.0215354,1.23230364,4.69232512,0
118,137,130,119,128,0.06490443,0.28298332,-0.09010262,-0.37328033,1.14735844,4.94117867,0
118,137,130,119,128,0.00122173,0.23793201,-0.11682798,-0.67357956,1.11625174,5.10747984,0
118,137,130,119,128,-0.00809396,0.07040222,-0.10461067,-0.39601214,1.11505533,5.06680186,0
118,137,130,119,128,0.06307184,0.1151481,-0.15347989,-0.4342973,1.2813565,4.9447679,0
118,137,130,119,128,0.00534507,0.09941832,-0.17898351,-0.55752767,1.21675029,4.93519661,0
118,137,130,119,128,0.14584408,0.04642576,-0.08888089,-0.29431718,1.29571344,4.72462822,0
118,137,130,119,128,0.1994475,0.05406157,-0.09987647,-0.42233319,1.36510529,4.68395024,0
118,137,130,119,128,0.07177667,0.03069598,-0.08338311,-0.43908295,1.22871441,4.66361125,0
118,137,130,119,128,0.11866057,0.03207043,-0.02779437,-0.41515472,1.24426775,4.66600407,0
118,137,130,119,128,0.11346822,0.08231409,-0.03222314,-0.71665037,1.33878424,4.79521649,0
118,137,130,119,128,-0.00412334,-0.07086037,-0.04795292,-0.54197432,1.25144622,4.6372902,0
118,137,130,119,128,0.03039055,-0.03390302,0.00931569,-0.23090738,1.22033953,4.61216556,0
118,137,130,119,129,0.05192355,0.09056077,0.00442877,-0.40677984,1.30289191,4.75094927,0
118,137,130,119,128,-0.04046982,0.06643159,-0.05390886,-0.53479585,1.21316106,4.75573492,0
118,137,130,119,128,-0.00855211,0.03390302,-0.02092213,-0.4019942,1.22153594,4.7641098,0
118,137,130,119,128,0.05925393,0.09468411,-0.02260201,-0.41635113,1.42014021,4.75334209,0
118,137,130,119,128,-0.05635232,0.0589485,-0.07269296,-0.47377887,1.29332062,4.6899323,0
