Thumb,Index,Middle,Ring,Pinky,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,Gesture
114,126,121,114,121,-0.07941248,0.07757989,0.0271835,0.87218384,1.75274255,4.52004189,1
114,126,121,112,121,0.05757405,0.00488692,0.01511891,0.8362915,1.9908284,4.4470608,1
114,126,121,112,121,0.04413501,-0.0271835,-0.02076942,1.02053884,1.79342054,4.5212383,1
114,126,120,114,121,0.07666359,0.06475172,-0.02367103,0.84346997,2.06739873,4.40159717,1
114,126,120,115,121,0.15454891,-0.11133019,0.00427606,1.05284194,1.65583324,4.38245459,1
114,126,121,117,121,0.24190263,0.12095132,0.00335976,0.93918287,1.62831578,4.37886536,1
114,126,121,115,121,0.28313604,-0.02733622,0.01740966,0.72263243,2.40478671,4.60379068,1
114,127,120,114,121,0.22311853,-0.22540927,0.04550946,1.1330015,1.86879445,4.29750939,1
114,126,121,114,121,0.11652254,-0.03191771,0.03512475,1.07318094,2.00039969,4.44347157,1
114,126,121,115,121,0.09117164,0.00992656,-0.00702495,0.80757763,2.38803695,4.41954334,1
114,127,121,117,121,0.11392637,-0.18768834,0.0,1.34715912,2.25882453,4.55473782,1
114,127,121,115,121,0.24984388,-0.43172901,0.0561996,1.23948211,2.09252336,4.35972278,1
114,126,121,114,121,0.01695151,0.07834347,0.021533,0.74297142,2.13559417,4.47098903,1
114,127,121,114,121,0.20326541,-0.32986723,0.14569136,1.37826582,2.24087836,4.29990221,1
114,127,121,114,121,-0.01114829,0.13454307,0.18112154,1.25742828,2.0015961,4.57986246,1
113,127,122,115,121,0.00137445,0.31322115,-0.06566801,1.355534,2.47058933,4.2879381,1
113,126,121,117,120,0.17928895,0.15806138,-0.06704246,0.89611206,1.90947243,4.26520628,1
113,126,119,114,119,0.01206459,0.15363261,0.03054326,0.84945202,2.09850542,4.21974266,1
113,126,120,113,119,-0.19960022,0.12324206,-0.08659015,0.93679005,2.22532502,4.84785859,1
113,126,120,114,119,0.22678372,0.18234327,-0.09315695,0.98823573,2.1810578,4.05942354,1
113,126,120,115,120,0.0768163,-0.27458392,-0.01802052,0.52881379,2.06380949,4.48295314,1
113,126,120,117,120,0.00503964,-0.26068674,0.13683381,1.27896368,1.80897389,4.74257439,1
113,127,120,115,120,-0.6291912,-0.27794368,-0.1049161,0.68913291,2.33060921,4.48414955,1
113,127,121,113,120,0.32391129,-0.66507953,-0.03848451,1.4931213,2.35812667,4.34416943,1
113,127,121,114,121,-0.1264491,0.16050484,-0.03527747,1.36989094,2.5411776,4.12522616,1
113,127,121,115,121,-0.60689461,0.63529985,0.03329216,1.21435747,1.96331094,4.60737992,1
113,127,121,117,120,-0.15134186,0.24785857,-0.04153884,1.41056892,2.23130707,4.46261415,1
114,127,121,114,119,-0.41935899,1.19958661,0.04001167,0.46061835,2.06979155,4.51405983,1
113,126,121,114,120,-0.55176403,1.18431498,-0.19837849,0.28833512,1.95493606,4.46141774,1
114,126,120,115,120,-0.4503604,0.62186081,-0.22449298,0.71904319,1.75274255,4.42193616,1
114,126,120,115,120,-0.15424347,0.69119402,-0.28023443,0.42951166,1.87238368,4.69711076,1
114,126,120,114,120,0.27534751,0.41935899,0.08888089,0.69631138,2.36410873,4.01515632,1
114,125,119,115,120,0.0992656,0.20295998,-0.11850786,0.29312077,2.16191522,4.82991242,1
115,125,118,114,120,0.49449541,0.36682458,-0.1488984,0.37806597,2.16311163,4.90648274,1
115,124,118,113,117,0.44150285,1.08352222,-0.10644327,-0.20937198,1.93100784,4.54636294,1
115,121,114,109,109,0.3923282,-1.04259425,0.4485278,-0.20697915,2.60937305,5.08594444,1
115,121,112,110,108,0.31245757,-1.61253151,0.9990701,-0.42711883,2.85344095,7.13898623,1
115,125,116,110,111,0.33796119,-1.60321582,1.03587473,0.11365907,2.5411776,6.5324057,1
115,126,119,110,115,0.40332377,-2.92925153,1.12414475,0.82432739,2.59621252,5.74038142,1
116,126,119,112,116,1.47737758,-3.03615295,1.51357134,1.13060868,1.71326098,4.67557536,1
116,127,119,112,118,1.48623512,-3.68779344,1.33687857,1.80777747,2.10448748,3.38345116,1
116,128,120,112,123,0.87185741,-3.91228642,1.01678519,2.01595304,2.31266304,3.47078918,1
116,128,122,111,126,1.48440253,-3.16977972,1.06260008,2.50528526,2.22891425,2.45144675,1
116,127,119,111,127,1.76998203,-3.26263124,0.89904091,2.42632212,1.9166509,1.08155582,1
115,128,121,114,130,0.50136764,-3.46864554,0.70784009,3.82731975,1.87956215,1.23948211,1
116,130,125,118,134,1.07955159,-2.83869076,0.68157289,3.7794633,2.24686042,1.2179467,1
117,132,130,120,135,0.93584554,-2.48072373,0.36835174,4.25443858,2.23609272,-1.01216396,1
117,132,132,121,134,-0.7397578,-1.66796753,-0.0852157,4.35374072,1.63190501,0.18305093,1
117,133,134,120,135,-0.54458636,-0.64079763,-0.23090706,4.26879552,1.93220425,0.70109702,1
117,135,138,120,135,-0.69623366,-0.01053743,-0.30680707,4.31545556,2.33060921,0.3493521,1
117,136,138,120,135,-0.7134906,0.68050388,-0.2228131,4.18743955,2.24207478,0.83509509,1
117,137,138,120,134,-0.53160547,1.42453774,-0.09315695,4.07856612,2.76610293,0.613759,1
117,138,138,119,134,-0.70234231,1.54579449,-0.05986479,4.0342989,2.71226442,0.95353981,1
117,139,137,120,134,-1.01281456,1.71133896,0.10354166,3.96729987,2.20020038,1.4500505,1
117,139,137,120,134,-1.00166627,2.40757262,0.0571159,3.82373051,2.12961211,1.29690985,1
117,138,137,120,134,-1.08795099,2.72659699,-0.16630806,3.58085902,2.11525518,1.21076824,1
117,138,137,119,133,-1.25166287,3.34418175,-0.0870483,3.61196571,1.86640163,0.75493553,1
117,138,136,119,131,-1.83351201,4.5207082,-0.36667186,2.32821639,1.26341033,2.6464618,1
116,133,134,117,130,-1.71714218,4.40097861,-0.57451876,1.69890405,0.91286182,2.93479692,1
115,124,130,116,129,-1.67713051,4.12196591,-0.57085357,1.7790636,1.27537445,3.77228483,1
116,117,119,113,125,-1.46974176,4.27804198,-0.58032198,0.3816552,0.83389868,5.10867625,1
115,118,107,110,122,-0.75732018,3.25728617,-0.61025437,-0.43190448,1.6091732,4.23888524,1
115,120,108,107,121,-2.13405771,2.29532613,-0.34330626,-1.27178521,0.3385844,7.2418776,1
114,120,116,107,122,-0.62888576,2.60457666,0.00855211,-1.36749812,0.43908295,6.92123937,1
