Thumb,Index,Middle,Ring,Pinky,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,Gesture
117,127,120,114,120,0.05070181,-0.05115996,0.00519235,-0.3708875,2.56032018,4.49611367,1
117,127,120,114,120,0.16172657,-0.01985312,0.04367686,-0.46301117,2.5519453,4.11326205,1
117,128,120,114,120,0.02474004,-0.05222898,-0.03588833,-0.36610186,2.49691038,4.16351132,1
117,127,120,114,120,-0.11743884,0.08368854,-0.01511891,-0.37447674,2.37966208,4.28554528,1
117,127,120,114,120,0.06643159,-0.06948592,0.01557706,-0.54675996,2.6679972,4.41834693,1
117,127,120,114,120,-0.02138028,-0.00320704,-0.01481348,-0.40797625,2.17986139,4.11445846,1
117,127,120,114,120,0.02351831,0.03008511,-0.02000584,-0.47258246,2.52203502,4.26161705,1
117,127,120,114,120,0.03634648,-0.08903361,-0.01328632,-0.41156549,2.70149672,4.38604383,1
117,128,120,114,120,-0.02596177,0.02535091,-0.02000584,-0.34576287,2.41794724,4.06899483,1
117,128,121,114,120,-0.05406157,0.07651087,-0.00992656,-0.31585258,2.48614268,4.2879381,1
117,128,121,114,120,-0.0870483,0.06566801,-0.06261369,-0.50727839,2.48016062,4.24367088,1
117,128,121,114,119,-0.06154467,0.03436117,-0.06047566,-0.44865424,2.43948264,4.30468786,1
117,128,120,114,120,-0.00122173,0.09972375,-0.00320704,-0.39361932,2.48374986,4.29033092,1
117,128,121,114,120,-0.00901026,-0.02489276,-0.00473421,-0.5718846,2.48973192,4.38125818,1
117,128,121,114,120,-0.03436117,-0.04520403,-0.01160644,-0.41754754,2.38444772,4.25922423,1
117,128,121,114,120,-0.01069014,0.01954769,-0.00931569,-0.35533416,2.52682067,4.17308261,1
