Thumb,Index,Middle,Ring,Pinky,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,Gesture
116,133,125,122,126,0.03970624,0.00076358,-0.14813482,-0.34456645,1.84725905,4.59182657,1
116,133,125,122,126,0.0571159,0.07528914,-0.06918049,-0.52522456,1.75633179,4.70428923,1
116,133,125,122,126,0.03115413,-0.0412334,-0.09056077,-0.32183464,1.59720909,4.60259427,1
116,133,125,122,126,0.08552113,-0.04382958,-0.12370021,-0.10169496,1.79700977,4.46141774,1
116,133,125,122,126,0.01007928,0.04413501,-0.14477506,-0.25842484,1.89032985,4.55593423,1
116,133,125,122,126,0.0122173,0.06475172,-0.15317446,-0.29910283,1.91904373,4.55473782,1
116,133,125,122,126,0.00412334,-0.00809396,-0.13255776,-0.29072795,1.83888417,4.54157729,1
116,133,125,122,126,0.01084286,0.03711006,-0.12507466,-0.41515472,1.85443751,4.58943375,1
116,133,125,122,126,0.01298089,0.04856379,-0.12599096,-0.30388847,1.94536477,4.57866605,1
116,133,125,122,126,-0.07406741,0.01634065,-0.10629055,-0.31944182,1.80179542,4.68873588,1
116,133,125,122,126,-0.01832596,0.01802052,-0.08399397,-0.37447674,1.72761792,4.65403996,1
116,133,125,122,126,-0.0009163,0.02779437,-0.12767083,-0.44267218,1.84965187,4.53798806,1
116,133,125,122,126,0.00290161,0.01481348,-0.13041973,-0.37208391,1.93459707,4.46859621,1
116,133,125,122,126,-0.01679879,0.04230242,-0.16752979,-0.28713871,1.95732889,4.45543568,1
116,133,125,122,126,-0.03756821,0.08491027,-0.14859297,-0.44027936,1.93459707,4.58704092,1
115,133,125,122,126,-0.03787364,-0.04001167,-0.08292496,-0.45822553,1.92502578,4.5846481,1
116,133,125,122,126,-0.08918632,-0.03573562,-0.08246681,-0.35772698,1.69052917,4.50089931,1
116,133,125,122,126,0.00152716,0.08032878,-0.08002335,-0.38404803,1.71326098,4.55593423,1
116,133,125,122,126,0.05940664,0.08659015,-0.08994991,-0.5084748,1.87238368,4.60857633,1
116,133,125,122,126,-0.04795292,-0.07009679,-0.08414669,-0.48215375,1.77308155,4.53080959,1
116,133,125,122,126,-0.01007928,-0.02489276,-0.07834347,-0.29312077,1.820938,4.46381056,1
116,133,125,122,126,-0.021533,0.09896017,-0.09911288,-0.41156549,1.93340066,4.57866605,1
116,133,125,122,126,-0.10140363,0.04245513,-0.11133019,-0.5503492,1.7790636,4.69591435,1
116,133,125,122,126,-0.06123924,-0.01939497,-0.06811147,-0.38045879,1.70368969,4.62054044,1
116,133,125,122,126,0.00320704,0.04825835,-0.06704246,-0.47736811,1.83888417,4.59302298,1
116,133,125,122,126,-0.00244346,0.05940664,-0.03604105,-0.56231331,1.86879445,4.60498709,1
116,133,125,122,126,-0.04031711,0.0009163,-0.04077525,-0.46061835,1.74317126,4.53798806,1
116,133,125,122,126,-0.00549779,0.03726278,-0.02672535,-0.41874395,1.71445739,4.60020145,1
116,133,125,122,126,0.07330383,0.06001751,-0.04474588,-0.45702912,1.95732889,4.52004189,1
116,133,125,122,126,-0.07910705,0.02489276,-0.09773844,-0.41156549,1.7790636,4.52961318,1
116,133,125,122,126,-0.11270464,0.04535674,-0.12095132,-0.37208391,1.64865477,4.57148758,1
