Thumb,Index,Middle,Ring,Pinky,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,Gesture
123,140,135,123,147,-0.00335976,0.01817324,-0.01069014,-1.12582303,1.058824,4.68634306,1
123,140,135,123,147,-0.00946841,0.01817324,-0.01053743,-1.12941227,1.06719888,4.67796818,1
123,140,135,123,147,-0.00519235,0.01664608,-0.00962113,-1.10309122,1.06600247,4.64686149,1
123,140,135,123,147,-0.00488692,0.01725694,-0.01023199,-1.13898356,1.05284194,4.69471794,1
123,140,135,123,147,-0.00962113,0.01695151,-0.01007928,-1.11625174,1.058824,4.67916459,1
123,140,135,123,147,-0.00870483,0.01603521,-0.00992656,-1.13539432,1.06360965,4.64686149,1
123,140,135,123,147,-0.00442877,0.01740966,-0.01069014,-1.11984098,1.06719888,4.65762919,1
123,140,135,123,147,-0.00320704,0.01786781,-0.00962113,-1.11744815,1.05762759,4.69591435,1
123,140,135,123,147,-0.00687223,0.0158825,-0.00992656,-1.11026969,1.05523477,4.6480579,1
123,140,135,123,147,-0.00427606,0.01725694,-0.01069014,-1.12103739,1.07916299,4.65284355,1
123,140,135,123,147,-0.16798794,0.16676621,-0.0945314,-1.07198452,0.82432739,5.08714085,1
123,140,134,123,147,0.12721269,0.11728613,-0.02321288,-1.05164553,1.26341033,4.64686149,1
123,140,134,123,147,-0.26343563,0.31673363,-0.11652254,-1.33639142,0.74536424,4.87417964,1
123,140,134,123,147,0.25305092,0.02886338,0.07895433,-0.94995057,1.10189481,4.67677177,1
123,140,134,123,147,0.22434026,0.14080444,-0.04596761,-1.503889,1.2705888,4.29511657,1
123,140,134,123,147,-0.09285152,0.03695735,-0.05283984,-1.33758783,0.9846465,4.69711076,1
123,140,134,123,147,-0.01725694,-0.13988814,-0.04825835,-1.27537445,0.99302138,4.6480579,1
123,140,134,123,147,-0.14737124,-0.0936151,-0.07712174,-1.03848501,1.207179,4.99501718,1
123,140,134,123,147,-0.22983805,0.22556199,-0.25152376,-0.99780702,1.09710916,4.88734016,1
124,140,134,123,147,-0.54641896,0.69241575,-0.31108312,-1.45483614,0.97866444,4.99262435,1
124,140,134,123,147,-0.24404066,1.04900833,-0.46150869,-1.60438755,0.95234339,5.16371117,1
124,140,134,123,147,0.69211031,1.3961325,-0.34513886,-2.14636187,0.60658053,4.41356129,1
124,141,134,124,147,1.46210595,1.16583631,-0.01649336,-1.94536477,1.1222338,4.66480766,1
125,141,135,124,147,0.97509364,1.69698363,-0.20311269,-1.95254324,1.2490534,4.19820725,1
125,141,135,124,148,0.79595741,1.63986773,-0.49403726,-1.86520522,1.65702965,4.0977087,1
126,141,135,124,148,0.50152036,1.58641702,-0.45372016,-2.63090845,1.18325078,3.87756902,1
126,142,135,124,148,0.12339478,1.49509267,-0.53679783,-2.80438809,1.51346029,3.5676985,1
127,142,135,124,148,-0.26206119,1.46607657,-0.59589904,-2.81156655,1.00259267,3.80458793,1
127,142,135,124,148,0.31902437,1.26418561,-0.19792034,-2.71824647,0.90089771,3.65623293,1
127,142,135,124,148,0.22999076,0.85475318,-0.18463402,-3.08554474,1.45603255,3.71126785,1
127,143,136,125,148,-0.11301007,0.42989641,-0.38163806,-2.95154668,1.09591275,4.16590415,1
127,143,136,125,148,0.41095959,-0.01878411,-0.12232576,-3.10109809,1.19042924,4.18504673,1
127,143,136,124,148,0.46074511,-0.2350304,-0.03527747,-3.33439829,1.41056892,2.59023046,1
127,143,136,124,148,-0.27107145,-0.13881913,-0.02000584,-2.9862426,0.55992049,3.44805737,1
127,143,136,124,148,0.11010846,-0.4906775,-0.01160644,-2.90369023,1.18923283,4.1503508,1
127,143,136,124,147,-0.22739458,-0.5468771,-0.08659015,-3.03529547,1.62353013,3.23389974,1
127,143,135,124,146,-0.00381791,0.00763582,-0.14737124,-2.76729934,1.03489577,3.10588373,1
126,143,135,124,144,0.10354166,-0.31093041,0.03390302,-3.42412914,1.00259267,5.17567528,1
126,143,134,124,143,-0.1067487,-0.21410827,-0.07498371,-2.86061942,0.88654077,3.34038035,1
126,143,135,124,142,0.48884491,0.17684549,0.12812898,-2.68594337,0.93439723,2.93001127,1
126,143,134,124,139,0.45982881,-0.03359759,0.17715092,-3.00897442,1.65344042,4.09531588,1
126,143,134,124,136,-0.22036963,-0.7556403,0.11301007,-2.96231438,1.49671054,4.20418931,1
125,143,134,122,131,-0.11896601,-0.62522057,0.06123924,-2.53280272,0.78484581,3.50787793,1
125,142,128,112,127,0.13469579,-0.5412266,0.15027285,-2.39641183,1.71804663,3.18843611,1
124,138,118,106,127,-0.11636983,-0.7574729,0.47983464,-2.53399913,1.89152627,4.47936391,1
122,131,121,109,128,0.30818151,-1.35596811,1.07817715,-3.00059954,1.54695981,5.32642311,1
117,123,124,112,128,-0.1058324,-2.58838873,1.45462285,-3.09990168,2.26361018,5.58245513,1
112,116,119,110,126,-0.29688051,-2.66428874,1.51937456,-2.36291232,1.14257279,4.38484741,1
112,113,118,108,127,0.04001167,-2.94941009,1.38223532,-2.23250349,1.66779735,4.62412967,1
114,116,121,110,128,0.90209524,-3.66015179,1.16980693,-0.64965134,2.57467712,6.03230577,1
115,121,120,111,128,-0.0421497,-3.0656272,0.95982201,-1.29332062,1.44406844,5.05842698,1
115,124,120,111,128,0.46609018,-3.29546524,0.76862119,-0.0849452,1.14137638,4.95433919,1
115,125,121,111,129,0.63163466,-2.91688151,0.72601334,-0.03948157,1.50508542,4.51645266,1
115,125,122,112,129,0.78923789,-3.24674874,0.74174312,0.44745783,1.820938,3.83808745,1
115,125,122,112,130,1.27548662,-3.13251694,0.83322018,1.46799667,1.04685989,3.80817717,1
116,124,123,113,131,1.77654883,-2.72430625,1.0693196,1.4189438,2.13798699,3.19082894,1
115,125,126,115,132,1.45782989,-3.31195861,1.02228298,2.74337111,2.57108788,2.93718974,1
116,126,127,116,132,0.79168135,-2.51875009,0.690125,3.23031051,2.11525518,2.46460728,1
116,126,127,116,133,0.65698556,-2.07999614,0.44135013,3.2183464,2.10927312,1.969293,1
116,126,128,116,133,0.29703322,-2.0890064,0.08903361,3.59760878,2.44666111,2.23609272,1
117,127,129,117,134,-0.11270464,-1.50517195,-0.05100725,3.95413935,2.51605296,2.12961211,1
117,127,131,117,134,-0.00916298,-0.56749381,0.12629639,3.93021112,2.66440797,1.68215429,1
117,128,131,117,134,-0.16997325,-0.34406985,0.07696902,3.84406951,2.31625228,1.45483614,1
117,128,131,117,134,-0.48899762,0.15439619,-0.04352415,3.90747931,2.48255345,1.67138659,1
117,128,131,117,134,-0.65469482,0.67653325,-0.06856962,3.82731975,2.25643171,1.33639142,1
118,128,131,118,134,-0.7472409,0.99708479,-0.10903945,3.67657192,2.24925324,1.36390888,1
118,128,131,118,135,-0.89476486,1.20218279,-0.08933904,3.83330181,2.21814655,1.57926292,1
118,129,131,118,134,-1.11116387,2.49278832,-0.17058412,3.52462769,2.24566401,1.83529493,1
118,129,131,117,134,-1.34573612,2.94498131,-0.3923282,2.49930321,1.63549425,2.30668099,1
117,129,131,117,134,-1.4532484,2.76294347,-0.41248675,2.29950252,1.59960191,2.31146663,1
117,129,130,117,134,-1.56534217,3.26049321,-0.52977288,2.34137691,1.21316106,3.08554474,1
117,129,129,116,133,-1.55281944,3.72444536,-0.72586062,0.71066831,1.26101751,4.18145749,1
116,127,125,114,131,-1.29289628,2.95200626,-0.59452459,0.88654077,1.58644138,4.26400987,1
115,125,120,112,129,-1.87871604,3.18657852,-0.47357328,-0.19621145,0.4019942,6.37447941,1
114,123,118,109,125,-1.1742357,3.27500126,-0.30390546,-1.41535457,0.04905286,5.12183678,1
114,121,117,107,125,-0.94989545,2.57556056,-0.42730023,-1.09591275,0.34337004,4.49850649,1
115,120,120,109,127,-1.09482322,2.26966979,-0.45265114,-1.51944235,0.148355,6.63529707,1
114,121,121,111,127,-0.2490803,1.70355043,0.0074831,-1.92622219,0.48454658,6.93320348,1
113,122,120,111,127,0.23716843,0.948521,0.10735957,-1.53021005,0.85184485,4.77727032,1
114,122,121,110,128,-0.14294247,0.27122417,0.07406741,-1.14257279,0.75373912,5.31924464,1
114,123,121,111,128,-0.02397646,-0.15454891,0.12278391,-1.52662082,0.38883367,5.6434721,1
114,123,121,111,128,0.09147707,-0.37873645,0.13836098,-1.13419791,0.74775706,5.1242296,1
114,122,120,110,127,0.20112738,-0.77304996,0.21212295,-1.16051896,0.69272214,5.63031158,1
114,122,119,109,125,0.27122417,-1.06886145,0.15454891,-2.07816643,0.43669012,6.17348231,1
