Thumb,Index,Middle,Ring,Pinky,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,Gesture
115,128,123,116,129,0.04902194,0.18234327,0.10445796,0.68195444,2.22053937,3.95533576,1
114,128,123,116,129,-0.25427266,0.15485434,-0.0364992,0.77527452,2.39641183,4.53918447,1
115,128,122,116,129,-0.4269948,0.21166481,-0.10781771,0.82911303,2.02911356,4.46381056,1
115,128,121,116,130,-0.13988814,0.45356744,-0.08414669,0.34097722,1.63429784,4.27956322,1
115,128,122,116,130,0.04810564,0.02321288,-0.06444628,0.47377887,2.22891425,4.7964129,1
115,128,123,116,130,-0.05742133,0.10934488,-0.08628471,0.49292146,1.99800687,4.41954334,1
115,128,122,116,131,0.03451389,0.1142318,-0.04413501,0.52402815,2.18584345,4.08095894,1
114,128,122,116,131,0.17562376,0.05635232,0.02321288,0.40917266,2.19062909,4.74855645,1
115,128,122,116,130,0.09315695,-0.04092797,-0.05925393,0.38404803,1.96690018,4.87657246,1
115,128,122,115,128,0.08842274,-0.07162395,-0.02290745,0.50488557,1.99202481,4.41236487,1
115,128,122,115,127,0.35613443,-0.28832839,0.10659598,0.35294133,2.52442784,4.36570483,1
115,128,122,115,128,0.24327708,-0.22968533,0.05604689,0.51326045,1.83768776,4.28434887,1
114,128,122,116,128,0.26358835,-0.39187005,-0.04688391,0.67238315,2.17507574,4.70189641,1
115,128,122,116,128,0.25763241,-0.42516221,-0.06261369,0.6987042,2.59262329,4.29152733,1
115,128,122,115,127,0.28863383,-0.2724459,0.04291328,0.8255238,2.25643171,4.0127635,1
115,128,123,115,128,0.36667186,-0.3061962,0.07040222,1.02173525,2.6572295,4.18385032,1
115,128,123,116,128,0.06032294,-0.12660182,-0.00412334,1.38065864,2.77806704,4.04626302,1
115,128,123,116,128,-0.10888673,0.32696562,0.05314528,0.9954142,2.23848554,3.8859439,1
115,128,123,116,128,-0.17547104,0.31291572,-0.00076358,0.53599226,2.51485655,4.70189641,1
115,128,122,115,127,-0.35705073,0.30192014,-0.13454307,0.60538412,2.32701998,4.62532609,1
115,128,122,115,126,-0.11438452,0.1582141,0.01130101,0.93439723,1.81375953,4.10608358,1
115,128,123,115,127,0.10949759,0.14126259,0.0346666,0.49890351,2.39760825,4.40399,1
115,128,123,116,127,-0.08399397,0.14599679,-0.03191771,0.68075803,2.54596325,4.37647254,1
115,128,122,116,127,-0.02428189,0.1441642,0.03222314,1.00019985,2.17986139,4.09411947,1
115,129,123,116,127,-0.1488984,0.34468071,-0.04520403,0.76570323,2.27198506,4.41834693,1
115,128,122,115,128,-0.19914207,0.35246924,-0.11148291,0.42592242,2.30668099,4.47218544,1
115,128,122,115,128,-0.03573562,0.24052819,0.01802052,0.45942194,2.16789728,4.49850649,1
115,128,122,116,128,-0.09819659,0.23228151,0.0197004,0.38404803,2.1702901,4.77128826,1
115,128,122,116,128,-0.09789115,0.37278051,0.00946841,0.49292146,2.18464703,4.15992209,1
115,128,122,116,128,0.09300423,0.30772336,0.0158825,0.50727839,2.34257333,4.51884548,1
115,128,122,115,128,-0.02596177,0.52305336,-0.0917825,0.55752767,1.84845546,4.61814762,1
115,128,122,115,128,0.16966782,0.34972035,-0.03726278,-0.0849452,2.49691038,4.25324217,1
115,128,122,116,128,-0.12858713,-0.09972375,-0.01878411,0.26799613,2.33659127,4.83709089,1
115,128,122,116,128,0.06444628,-0.0412334,0.04016439,0.68075803,2.1284157,4.2029929,1
115,128,122,115,127,0.22678372,0.00687223,0.25137105,0.37328033,2.44666111,3.89551519,1
115,128,122,115,127,-0.07284568,-0.07177667,0.27290405,0.07537391,2.83429837,5.56091972,1
115,126,118,112,120,0.02794708,0.0917825,0.34025194,0.27637101,2.73379982,4.50089931,1
115,121,111,105,114,1.11879968,0.29413161,1.63940958,-0.03708875,3.60119801,4.26161705,1
114,124,117,108,118,0.67027188,-0.20204368,2.37764022,-1.22751799,5.39461855,8.07457986,1
114,126,119,110,118,-0.37476582,-0.41157045,1.45111037,-0.25004996,3.4301112,6.21894594,1
114,118,109,108,108,0.56062157,-0.60964351,1.88925347,0.56231331,3.04606317,6.13639356,1
