Thumb,Index,Middle,Ring,Pinky,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,Gesture
112,118,108,110,116,-0.45540004,2.69742818,-0.42210788,0.20937198,2.28753841,6.35055118,1
112,121,114,111,116,0.11698069,1.83549732,-0.13881913,0.16031911,2.79003115,6.41515739,1
112,122,121,112,119,0.27198775,0.58887409,0.05742133,0.62691952,2.35453744,6.51087029,1
113,122,123,113,120,0.11545353,0.53145276,-0.01954769,0.9320044,2.49691038,5.42333242,1
113,122,120,111,120,0.25366179,0.31016682,0.18280142,1.06360965,2.53160631,4.96749972,1
113,122,118,113,120,0.25671612,0.04276057,0.14874569,0.89491565,2.34257333,4.98185665,1
113,123,120,114,120,-0.15775595,0.21410827,-0.00213803,0.83988073,2.14516546,4.71505693,1
113,123,120,113,120,0.03008511,0.13515393,0.04978552,0.96670033,2.10209465,4.21136778,1
113,123,120,113,120,0.37629299,-0.08765916,0.28741209,0.77407811,2.31385945,4.55593423,1
113,123,118,112,117,0.22556199,-0.02947425,0.17928895,0.64725851,2.08055925,4.91366121,1
113,120,113,109,114,0.90759303,-0.54229562,0.43401975,0.36251262,2.82592349,5.17806811,1
113,120,114,109,115,1.35780071,-1.37490493,0.95982201,0.37806597,3.19202535,6.2787665,1
112,120,115,112,116,1.48150092,-1.81060457,1.13330773,0.43908295,3.59043031,6.17707154,1
112,120,115,110,115,1.4401148,-2.49477363,1.57740676,1.05523477,2.39162619,5.09073008,1
113,121,117,110,118,2.31304122,-3.62472161,1.78632267,1.7575282,2.7421747,4.12044052,1
113,123,119,112,119,1.96591705,-3.67557614,1.63223192,2.52203502,2.78045986,3.75792789,1
113,123,120,113,120,1.94972912,-4.03904095,1.70874279,2.82472708,2.94676103,1.78384925,1
114,124,121,115,120,1.77013474,-3.74720009,1.65880455,3.8117664,2.78045986,1.68813634,1
114,124,121,113,120,1.35627355,-3.49674534,1.4344643,3.29970237,2.05902385,0.82313097,1
114,125,122,114,122,1.9317086,-3.23590588,1.41400031,3.79262382,1.8951155,-0.51326045,1
115,127,124,116,125,1.12796266,-2.92268473,1.13590391,3.88235467,1.54935263,-0.71066831,1
115,128,126,117,126,1.10810954,-2.44498812,0.78022763,4.14197592,1.01336037,-1.37467658,1
116,130,128,119,126,0.72356987,-1.52212346,0.41279218,3.9278183,1.90947243,-0.72741807,1
116,131,130,117,127,0.12446379,-1.30755704,0.32131512,4.04626302,1.34715912,-1.68574352,1
117,132,130,117,127,0.08994991,-0.62354069,-0.04184427,4.26400987,1.59960191,-1.89391909,1
117,133,130,116,127,-0.13316862,0.0983493,-0.26679539,4.16710056,1.76709949,-1.37587299,1
117,134,130,117,127,-0.40530909,0.4353942,-0.40668353,4.22093907,2.15234393,-1.5984055,1
117,134,129,117,126,-0.49296825,0.86727592,-0.45387287,4.51286342,2.29232405,-1.46201461,1
117,133,129,118,127,-0.69165217,1.44973593,-0.51679199,4.18743955,2.00518534,-1.34117707,1
117,133,130,117,127,-0.94867371,1.88940618,-0.77579885,3.79860588,1.71206457,-1.11744815,1
117,133,130,116,127,-1.19454697,2.25317643,-1.07756628,3.81894487,1.73359997,-0.91525464,1
117,133,131,116,128,-1.69820536,2.99980647,-1.45752446,3.69571451,2.22532502,-0.5611169,1
117,134,131,117,129,-2.16383739,3.90694135,-1.62520697,3.17407918,1.75633179,-0.56231331,1
117,135,131,119,129,-2.61419779,4.69297219,-1.918575,2.55673095,1.42612227,0.78006017,1
116,136,131,116,128,-2.89534851,5.00283358,-2.03463939,1.98963199,1.86640163,3.16809712,1
115,135,128,113,119,-3.22720105,5.00359717,-2.19239534,1.00977114,1.5780665,4.43868592,1
112,117,111,106,111,-2.45674727,4.64456112,-1.74799088,0.29072795,1.52781723,5.42811807,1
112,103,101,105,112,-1.06351638,3.50835178,-1.19393611,-1.25264263,3.33320188,5.90070053,1
113,110,106,110,116,-1.6835446,2.79425032,-1.15316085,-1.20000053,2.61415869,7.92143922,1
113,119,120,116,118,-1.0974194,2.10229272,-0.66263607,-0.33738799,3.28534543,6.46660308,1
113,124,125,116,119,-0.34223725,0.56749381,0.04932737,-0.08255238,2.78285268,6.00718114,1
113,125,125,112,120,-0.26343563,0.14080444,0.19608774,-0.3816552,1.97288223,5.91027182,1
113,122,118,113,118,0.23701571,-0.6779077,0.12568552,0.25722843,2.17866498,4.83230524,1
114,121,114,113,119,0.43463062,-0.90560772,0.37751472,0.70468626,2.13559417,4.04387019,1
114,123,117,116,120,0.19685132,-0.53771413,0.26725354,0.27637101,1.92861502,4.56550552,1
114,124,121,113,120,0.05665775,-0.27641652,0.08689558,0.24047867,1.87956215,4.3513479,1
114,124,122,112,120,0.11270464,-0.23105978,0.09880745,0.00478565,1.84606264,4.45543568,1
114,124,122,114,121,-0.00977384,-0.14737124,-0.06414085,0.38404803,2.07457719,4.40877564,1
114,124,119,114,120,0.00931569,0.01634065,-0.1264491,0.74895347,2.266003,4.26879552,1
114,123,119,115,120,0.021533,0.20937406,-0.02168572,0.46301117,2.08175566,4.4147577,1
114,124,120,113,120,-0.10033462,0.30222558,-0.09285152,0.22851456,2.07218437,4.49491725,1
114,124,120,111,120,-0.08460484,0.1085813,-0.08842274,0.31704899,2.26839582,4.39082947,1
114,124,120,113,121,0.00076358,0.07101308,0.0224493,0.40558343,2.17387933,4.55593423,1
114,124,120,114,120,-0.1010982,0.12904528,-0.03756821,0.26919254,2.12243365,4.48654237,1
114,124,120,115,120,-0.03283401,-0.10812315,-0.04902194,0.26919254,2.13080853,4.11685128,1
114,124,120,114,121,0.01786781,0.01282817,0.01572978,0.36131621,1.9477576,4.12522616,1
114,124,121,113,121,-0.04016439,0.03833179,0.01557706,0.33379875,2.08175566,4.54277371,1
114,124,120,111,120,-0.03924809,0.11866057,-0.04917465,0.24406791,2.04227409,4.34775866,1
114,124,120,113,121,-0.01114829,0.10644327,-0.0514654,0.34576287,2.11884441,4.57866605,1
114,124,121,115,121,-0.09575313,0.21517728,-0.0768163,0.10648061,2.19900397,4.61814762,1
114,124,120,114,121,-0.08200866,0.086132,-0.08414669,0.19381863,2.05663102,4.54516653,1
114,124,120,114,121,-0.06505715,0.14737124,-0.06261369,0.10049855,2.03988127,4.69950359,1
114,124,121,114,121,-0.0496328,0.05986479,-0.03268129,0.19262222,1.969293,4.47218544,1
115,124,121,111,121,0.01023199,0.0009163,0.00137445,0.18424734,2.0853449,4.52961318,1
114,124,121,113,121,-0.00763582,0.00213803,0.0065668,0.21056839,1.90109756,4.4997029,1
115,124,120,114,121,0.01099557,0.02031127,-0.021533,0.25483561,2.0853449,4.53559524,1
114,124,121,115,121,0.04841107,-0.00809396,-0.01481348,0.22372891,2.27318147,4.5212383,1
114,124,121,114,121,-0.0552833,0.06246097,0.01695151,0.25483561,1.98604276,4.38843665,1
114,124,121,113,121,-0.09728029,0.0233656,-0.06566801,0.21655045,1.92622219,4.46261415,1
114,124,120,113,120,-0.05757405,0.00305433,-0.09789115,0.27158537,2.16311163,4.50807778,1
114,124,120,113,120,-0.06688974,0.172264,-0.03497203,0.3708875,2.00877457,4.58225528,1
114,124,120,114,121,-0.0702495,0.28145616,-0.00274889,-0.11964113,1.98125711,4.69591435,1
114,124,121,115,121,-0.03878994,0.00962113,-0.06780604,0.01914258,1.91784731,4.50329213,1
115,124,121,114,121,-0.0346666,0.01114829,-0.06780604,0.16749758,1.87956215,4.38843665,1
