,delta_ms,prev_delta_ms,gyr_x,gyr_y,gyr_z,accel_x,accel_y,accel_z,f1,f2,f3,f4,f5
65,121.00099999999999,28,-0.005651,0.016493,-0.010079,-0.008434699665,0.012813565023,0.04689932296,122,136,132,123,145
66,145.411,24,-0.007025,0.017257,-0.009621,-0.008243273857,0.012729816232,0.047030928203000005,122,136,132,123,145
67,168.22,22,-0.005040,0.017562,-0.009927,-0.008267202082999999,0.012681959779999998,0.046839502394999996,122,136,132,123,145
68,191.766,23,-0.005956,0.017562,-0.009468,-0.008327022647999999,0.012753744458,0.04689932296,122,136,132,123,145
69,215.695,23,-0.004887,0.017562,-0.009163,-0.008255237969999999,0.012693923893000001,0.046863430621,122,136,132,123,145
70,238.769,23,-0.005803,0.017104,-0.009927,-0.008171489179,0.012681959779999998,0.04689932296,122,136,132,123,145
71,262.699,23,-0.005192,0.016341,-0.009927,-0.008267202082999999,0.012717852119,0.04692325118599999,122,136,132,123,145
72,286.462,23,-0.006261,0.016188,-0.010079,-0.008243273857,0.012765708571000001,0.046839502394999996,122,136,132,123,145
73,311.307,24,-0.006109,0.016799,-0.009163,-0.008267202082999999,0.012717852119,0.046983071751,122,136,132,123,145
74,334.697,23,-0.007636,0.016341,-0.009468,-0.008398807325999999,0.012777672684,0.04701896409,122,136,132,123,145
75,357.339,22,-0.002902,0.016493,-0.009468,-0.008291130308999998,0.012622139215000001,0.04681557416899999,122,136,132,123,145
76,380.05499999999995,22,-0.008399,0.014355,-0.009010,-0.008231309744,0.012729816232,0.047126641106999996,122,136,132,123,145
77,403.981,23,-0.001069,0.018479,-0.009621,-0.0083748791,0.012741780345,0.046875394734,122,136,132,123,145
78,428.752,24,-0.005651,0.015577,-0.009468,-0.008291130308999998,0.012729816232,0.047042892316,122,136,132,123,145
79,453.354,24,-0.005345,0.019395,-0.010843,-0.008327022647999999,0.012849457362,0.04701896409,122,136,132,123,145
80,476.969,23,-0.001833,0.017868,-0.009010,-0.008255237969999999,0.012717852119,0.04677968183,122,136,132,123,145
81,500.7509999999999,23,-0.009316,0.017104,-0.010385,-0.008159525066,0.012634103328,0.047066820541999996,122,136,132,123,145
82,525.235,24,-0.006872,0.017410,-0.009927,-0.008207381518,0.012741780345,0.046851466508000005,122,136,132,123,145
83,548.7370000000001,23,-0.004581,0.016188,-0.009621,-0.008327022647999999,0.012753744458,0.046983071751,122,136,132,123,145
84,572.711,23,-0.009774,0.015577,-0.010385,-0.008255237969999999,0.012658031554,0.047006999977,122,136,132,123,145
85,597.391,24,-0.004429,0.017562,-0.009010,-0.008243273857,0.012825529136,0.04689932296,122,136,132,123,145
86,622.3199999999999,24,-0.007025,0.015424,-0.009316,-0.008219345630999998,0.012705888006,0.047054856428999994,122,136,132,123,145
87,646.0989999999999,23,-0.006261,0.017410,-0.009927,-0.008219345630999998,0.012741780345,0.046947179412,122,136,132,123,145
88,668.851,22,-0.004123,0.016952,-0.009621,-0.008255237969999999,0.012705888006,0.046959143525,122,136,132,123,145
89,692.568,23,-0.006720,0.017715,-0.009774,-0.008327022647999999,0.012813565023,0.046971107638,122,136,132,123,145
90,717.247,24,-0.004276,0.015882,-0.009163,-0.008255237969999999,0.012741780345,0.046947179412,122,136,132,123,145
91,741.162,23,-0.004123,0.017410,-0.009774,-0.008291130308999998,0.012765708571000001,0.046935215299,122,136,132,123,145
92,765.821,24,-0.005651,0.016952,-0.009621,-0.008231309744,0.012741780345,0.046947179412,122,135,132,123,145
93,790.2860000000001,24,-0.003818,0.017104,-0.009927,-0.008279166196,0.012753744458,0.046863430621,122,136,132,123,145
94,814.039,23,-0.007636,0.016188,-0.010079,-0.008147560953,0.012741780345,0.046911287073,122,136,132,123,145
95,837.668,23,-0.005651,0.016493,-0.010079,-0.008243273857,0.012610175101999998,0.046971107638,122,136,132,123,145
96,862.319,24,-0.006872,0.015882,-0.010079,-0.008183453291999999,0.012693923893000001,0.046887358846999995,122,136,132,123,145
97,886.123,23,-0.007178,0.016341,-0.010079,-0.008303094422,0.012669995667,0.046851466508000005,122,136,132,123,145
98,909.9699999999999,23,-0.005651,0.016646,-0.008858,-0.008195417404999999,0.012658031554,0.04692325118599999,122,136,132,123,145
99,934.4970000000001,24,-0.006872,0.016035,-0.010537,-0.008243273857,0.012741780345,0.047030928203000005,122,136,132,123,145
100,961.521,27,-0.006109,0.017104,-0.010079,-0.008279166196,0.012634103328,0.04699503586400001,122,136,132,123,145
101,986.185,24,-0.005803,0.015882,-0.009163,-0.0083748791,0.012741780345,0.046959143525,122,136,132,123,145
102,1009.9800000000001,23,-0.007025,0.017410,-0.009774,-0.008243273857,0.012777672684,0.046983071751,122,136,132,123,145
103,1034.494,24,-0.004734,0.016646,-0.009621,-0.008303094422,0.012789636797,0.046911287073,122,136,132,123,145
104,1059.269,24,-0.005803,0.017257,-0.009621,-0.008386843213,0.012801600909999999,0.046887358846999995,122,136,132,123,145
105,1084.163,24,-0.004429,0.017104,-0.009621,-0.008362914987,0.012717852119,0.046983071751,122,136,132,123,145
106,1108.9089999999999,24,-0.004734,0.016799,-0.010232,-0.008291130308999998,0.012777672684,0.04689932296,122,136,132,123,145
107,1133.503,24,-0.005956,0.016646,-0.010537,-0.0083748791,0.012897313814,0.046875394734,122,136,132,123,145
108,1157.356,23,-0.005192,0.017104,-0.009468,-0.008315058535,0.012669995667,0.04689932296,122,136,132,123,145
109,1180.931,23,-0.005651,0.016035,-0.010079,-0.008219345630999998,0.012681959779999998,0.046959143525,122,136,132,123,145
110,1205.6309999999999,24,-0.005651,0.017257,-0.010079,-0.008243273857,0.012741780345,0.046947179412,122,136,132,123,145
111,1229.566,23,-0.006567,0.015882,-0.009621,-0.008243273857,0.012634103328,0.046959143525,122,136,132,123,145
112,1253.304,23,-0.005803,0.016646,-0.010232,-0.008291130308999998,0.012658031554,0.047006999977,122,136,132,123,145
113,1277.9389999999999,24,-0.005651,0.016493,-0.009163,-0.008231309744,0.012765708571000001,0.046971107638,122,136,132,123,145
114,1301.847,23,-0.006414,0.016952,-0.009774,-0.008398807325999999,0.012825529136,0.046935215299,122,136,132,123,145
115,1326.313,24,-0.005192,0.016188,-0.009468,-0.008362914987,0.012717852119,0.046875394734,122,136,132,123,145
116,1349.9470000000001,23,-0.005345,0.018021,-0.009468,-0.008398807325999999,0.012801600909999999,0.046887358846999995,122,136,132,123,145
117,1374.4460000000001,24,-0.005192,0.017257,-0.010079,-0.008350950874,0.012765708571000001,0.04681557416899999,122,136,132,123,145
118,1398.373,23,-0.003818,0.016646,-0.009468,-0.008231309744,0.012729816232,0.046827538282,122,136,132,123,145
119,1422.2559999999999,23,-0.005651,0.016341,-0.009927,-0.008243273857,0.012693923893000001,0.046911287073,122,136,132,123,145
120,1445.9180000000001,23,-0.005498,0.017104,-0.010537,-0.008207381518,0.012681959779999998,0.046935215299,122,136,132,123,145
121,1471.1490000000001,25,-0.005651,0.016799,-0.009927,-0.008219345630999998,0.012669995667,0.046971107638,122,136,132,123,145
122,1496.522,25,-0.005498,0.017104,-0.009774,-0.008231309744,0.012717852119,0.046935215299,122,136,132,123,145
