,delta_ms,prev_delta_ms,gyr_x,gyr_y,gyr_z,accel_x,accel_y,accel_z,f1,f2,f3,f4,f5
230,1100.681,24,-0.006414,0.016646,-0.010079,-0.009080761767,0.004953142781999999,0.048000021356,122,135,132,122,138
231,1126.269,25,-0.008247,0.015882,-0.010079,-0.009236295236,0.004869393991,0.047724846757000006,122,135,132,122,138
232,1151.005,24,-0.008399,0.016188,-0.010079,-0.009439685157,0.004857429878,0.047928236677999995,122,135,132,122,138
233,1177.9470000000001,26,-0.002596,0.018173,-0.009621,-0.00933200814,0.004965106894999999,0.047820559661,122,135,132,122,138
234,1201.756,23,-0.007025,0.016799,-0.010843,-0.009164510558,0.004833501652,0.047928236677999995,122,135,132,122,138
235,1224.448,22,-0.007483,0.018326,-0.010079,-0.009296115801,0.00502492746,0.047748774982999995,122,135,131,122,138
236,1248.271,23,-0.005040,0.017562,-0.009927,-0.009260223462,0.00490528633,0.047952164904,122,135,132,122,138
237,1271.761,23,-0.007025,0.015730,-0.009621,-0.00933200814,0.005012963347,0.047760739096,122,135,131,122,138
238,1297.102,25,-0.004734,0.017868,-0.009774,-0.009236295236,0.004857429878,0.047844487887,122,135,131,122,138
239,1320.008,22,-0.008094,0.016035,-0.010232,-0.009379864592,0.00490528633,0.047832523774000005,122,135,132,122,138
240,1343.818,23,-0.005040,0.017562,-0.010385,-0.009188438784,0.004857429878,0.047856452,122,135,132,122,138
241,1367.616,23,-0.006720,0.015882,-0.010385,-0.009308079914,0.0047856452,0.048071806034,122,135,132,122,138
242,1391.161,23,-0.004734,0.018021,-0.009621,-0.009236295236,0.004917250442999999,0.047868416112999995,122,135,132,122,138
243,1414.904,23,-0.006261,0.016493,-0.009927,-0.009140582332,0.004869393991,0.048023949582,122,135,132,122,138
244,1438.57,23,-0.005192,0.017562,-0.010232,-0.009427721044,0.0049411786689999996,0.047880380226,122,135,132,122,138
245,1462.2820000000002,23,-0.005956,0.016035,-0.009774,-0.009248259348999999,0.004917250442999999,0.04808377014699999,122,135,132,122,138
246,1485.855,23,-0.007941,0.015424,-0.010537,-0.009272187575,0.005000999234,0.047844487887,122,135,132,122,138
247,0.0,0,0.025198,0.055131,0.021380,-0.004582255279,0.008219345630999998,0.048849473379,116,127,126,122,123
248,29.983,29,-0.047495,0.087354,-0.039095,-0.006293123438,0.009750752094999999,0.048753760475,116,127,126,122,123
249,60.422999999999995,30,-0.008552,-0.027489,-0.042608,-0.006257231099,0.009535398061,0.047306102802,116,127,126,122,123
250,90.79299999999999,30,-0.067348,0.088423,-0.005040,-0.008350950874,0.008709874264,0.048358944746,116,127,126,122,123
251,120.686,29,0.055283,-0.098502,-0.039706,-0.005994020613,0.010671988796,0.048681975797,116,127,125,122,123
252,145.748,25,0.049175,-0.180053,-0.032681,-0.0038165520469999998,0.010624132343999998,0.048897329831,116,127,125,122,123
253,170.57500000000002,24,-0.014813,-0.139888,0.047647,-0.003505485109,0.008829515394,0.048502514101999995,116,127,125,122,123
254,195.084,24,-0.014966,0.000000,-0.012370,-0.002943171798,0.007441678286,0.0466600407,116,127,125,122,123
255,219.652,24,0.016188,0.085368,-0.063530,-0.0032303105099999994,0.009284151688,0.046025942711,116,127,125,122,123
256,243.813,24,0.117592,0.039706,0.049938,-0.004295116567000001,0.010504491214,0.047210389898,116,127,125,122,123
257,268.569,24,0.011301,0.109498,0.075289,-0.006173482308,0.011258230332999998,0.05060819799,116,127,125,122,123
258,296.874,28,-0.077274,0.124617,-0.003818,-0.0025363919560000003,0.010181460163,0.048239303616000005,116,127,125,122,123
259,320.915,24,-0.149815,0.180511,0.086743,-0.001962114532,0.00969093153,0.048155554824999995,116,127,126,122,123
260,344.584,23,-0.111025,0.233961,0.381943,-0.0038404802729999996,0.009499505722,0.056315079891,116,127,126,122,122
261,369.12600000000003,24,0.171806,-0.038637,0.639270,-0.007549355303000001,0.013100703735000002,0.062907306154,116,124,124,122,120
262,392.874,23,0.589485,-0.680046,1.140944,-0.0107677017,0.015672988029999998,0.064953169477,116,120,120,122,120
263,416.588,23,0.885907,-1.711950,1.328174,-0.011832507757,0.010791629926,0.071198436463,116,121,115,122,121
264,440.227,23,1.205237,-2.029142,1.297630,-0.009882357337999999,0.013184452526,0.071521467514,116,122,111,122,121
265,465.13,24,1.612379,-2.547766,1.086729,-0.0036011980130000003,0.023066809864,0.064390856166,115,122,110,122,122
266,488.993,23,1.596802,-2.950326,1.132544,0.007824529902,0.021439690496,0.047988057243,116,124,112,122,124
267,513.621,24,1.348638,-2.754391,1.354441,0.011246266219999999,0.014883356572,0.040941194686,116,127,117,122,124
268,539.2829999999999,25,1.052826,-2.039068,1.288009,0.007154539574000001,0.011712866627000001,0.035425738593,117,128,121,122,124
269,562.9119999999999,23,0.821614,-1.767233,1.103681,0.0040917266459999995,0.00861416136,0.038943187815,117,128,123,122,125
270,587.637,24,1.096198,-1.637119,0.811382,0.006089733517,0.013423734785999999,0.037028929734999994,117,129,125,122,127
271,612.0870000000001,24,0.800539,-1.244485,0.843147,0.009714859756,0.015266208187999999,0.033008987767,117,129,126,122,128
272,636.799,24,0.412639,-0.551306,0.959364,0.014847464232999999,0.016642081183,0.030460631697999997,117,130,127,122,128
273,660.3059999999999,23,0.184939,-0.375988,0.852921,0.01722832272,0.013100703735000002,0.02799602442,117,130,128,122,128
274,684.951,24,-0.177304,0.319483,0.377973,0.017551353771,0.009559326287,0.023545374384,117,129,128,121,125
275,710.236,25,-0.208000,1.024268,0.062003,0.015349956979,0.008997012976,0.019716858224,117,129,128,121,126
276,734.9440000000001,24,-0.590096,1.500132,-0.421344,0.019226329591,0.016043875533,0.033583265191,117,130,128,121,125
277,760.23,25,-0.335212,1.307557,-0.443335,0.025208386091,0.017012968686,0.029228328059,117,130,128,121,122
278,783.516,23,-0.505186,1.225396,-0.563981,0.025998017549,0.01375872995,0.028534409504999997,115,130,127,118,120
279,808.154,24,-0.689056,1.631010,-0.859335,0.020961125976,0.012466605745999998,0.031992038162000004,114,130,124,118,123
280,832.674,24,-1.325119,2.107180,-0.954630,0.016713865861,0.025339991334,0.054891350444,114,128,124,120,126
281,856.446,23,-0.727693,2.339156,-1.007469,0.021667008643000002,0.025088744961,0.052271209697000005,114,123,124,120,126
282,880.082,23,-0.897972,2.839302,-1.572978,0.01962114532,0.024454646971999998,0.031740791789,113,116,118,117,121
283,905.0129999999999,24,-1.128574,2.333200,-1.230893,0.006664010940999999,0.016977076347,0.04259224228,113,118,113,115,120
284,928.436,23,-0.654848,2.234087,-0.164323,-0.002931207685,0.007609175868,0.04007977855,113,122,111,117,122
285,953.331,24,-0.224188,1.827862,0.007025,-0.002835494781,0.014763715442000001,0.041587256787999995,113,125,113,118,123
286,981.2800000000001,27,-0.356745,1.158200,-0.141721,-0.0011964113,0.017084753364,0.048311088294,113,124,116,117,120
287,1006.1150000000001,24,0.051007,0.376446,0.204793,0.003804587934,0.004031906080999999,0.047784667322,113,120,117,115,118
288,1030.605,24,0.768927,0.280234,0.506407,0.003912264951,0.003924229064,0.048670011684,112,117,116,114,118
289,1054.336,23,1.890170,-0.660651,1.426981,-0.0072741807040000005,0.027565316351999995,0.061519469046,110,116,111,114,119
290,1078.041,23,2.126116,-1.819920,2.045788,-0.008817551281000001,0.034971102299,0.06568298037,111,118,109,115,119
291,1102.74,24,2.029142,-3.139389,2.269517,-0.00015553346899999999,0.025208386091,0.070516482022,111,119,109,115,118
292,1127.519,24,2.934597,-3.270878,2.146122,0.0034935209960000003,0.032147571630999995,0.064043896889,111,119,110,116,119
293,1151.2089999999998,23,2.113899,-4.274071,2.381000,0.002021935097,0.046133619728,0.056470613360000005,111,119,113,119,121
294,1175.13,23,0.738994,-4.333478,2.423608,0.018807585636,0.035724841418,0.04809573426,111,122,116,119,121
295,1198.873,23,0.301767,-3.024699,1.912772,0.020602202586000002,0.01722832272,0.042855452765999995,113,127,119,118,120
296,1222.3390000000002,23,1.277014,-1.128268,1.253343,0.01710868159,0.014189438018,0.031429724851,116,128,121,118,120
297,1246.409,24,0.370337,-0.656986,1.417971,0.004498506488,0.022995025186000002,0.044997028992999996,116,128,122,119,122
298,1270.598,24,0.651640,-1.005484,1.176985,0.005694917788,0.02021935097,0.035904303113,116,129,124,120,124
299,1294.458,23,0.209832,-0.605978,0.514043,0.005335994398,0.020781664281,0.023006989298999997,116,129,128,120,125
300,1319.51,25,1.991573,1.072832,0.122326,0.008949156524000001,0.019764714675999998,0.015086746492999998,117,128,130,120,125
301,1344.26,24,3.239571,2.703690,-0.679129,0.015445669883000002,-0.00179461695,0.007872386354,118,133,120,120,125
302,1369.836,25,0.374613,2.319913,-1.895820,0.010313065405999999,0.012000005339,0.094097748745,118,138,119,121,125
303,1393.7600000000002,23,-0.240223,0.984562,-1.371545,0.034803604716999996,0.039804603951,0.024454646971999998,117,134,123,120,123
304,1418.546,24,-0.818712,1.842675,-2.322510,0.032925238976,0.024538395763,0.02201396792,116,131,123,118,121
305,1442.434,23,-0.318414,2.556776,-2.541199,0.028283163132,0.034528430118,0.030831519201000003,118,131,123,117,123
306,1466.933,24,-0.534813,2.320524,-2.060754,0.025028924396,0.04019941968,0.03290131075,118,129,125,118,124
307,1490.983,24,-2.019062,2.130393,-1.831832,0.016893327556000003,0.038261233373999996,0.028534409504999997,117,128,124,118,124
